seqname,tax_id
WP_311458425.1_Sec-dependent_nitrous-oxide_reductase__uncultured_Capnocytophaga_sp._,cladeII
WP_314297788.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis_,cladeII
45242.SAMN05444420_102271,cladeII
WP_009640866.1_MXLTISPECIES__Sec-dependent_nitrous-oxide_reductase__Capnocytophaga__EXX34042.1_nitrous-oxide_reductase__Sec-dependent__Capnocytophaga_sp._CM59_,cladeII
WP_314152084.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_granulosa_,cladeII
WP_314810758.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_granulosa_,cladeII
WP_323978515.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis__MEX3039087.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis_,cladeII
WP_323961997.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis__MEX3014093.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis_,cladeII
WP_276989156.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis_,cladeII
888059.HMPREF9071_0694,cladeII
1227266.HMPREF1551_00877,cladeII
WP_314603683.1_Sec-dependent_nitrous-oxide_reductase__uncultured_Capnocytophaga_sp._,cladeII
WP_314802295.1_Sec-dependent_nitrous-oxide_reductase__uncultured_Capnocytophaga_sp._,cladeII
WP_297980807.1_Sec-dependent_nitrous-oxide_reductase__uncultured_Capnocytophaga_sp._,cladeII
WP_315007037.1_Sec-dependent_nitrous-oxide_reductase__uncultured_Capnocytophaga_sp._,cladeII
WP_311456962.1_Sec-dependent_nitrous-oxide_reductase__uncultured_Capnocytophaga_sp._,cladeII
WP_314895205.1_Sec-dependent_nitrous-oxide_reductase__partial__uncultured_Capnocytophaga_sp._,cladeII
WP_314818079.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis_,cladeII
WP_311329015.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis_,cladeII
WP_314969109.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis_,cladeII
WP_314917043.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis_,cladeII
WP_314296424.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis_,cladeII
WP_315499684.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis_,cladeII
553178.CAPGI0001_1095,cladeII
WP_314305465.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis_,cladeII
WP_273084172.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis_,cladeII
MCP4122660.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MCX0502094.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MCK5781413.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriales_bacterium_,cladeII
MCF6269489.1_Sec-dependent_nitrous-oxide_reductase__Melioribacteraceae_bacterium_,cladeII
HHG84702.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MXL1212610.1_Sec-dependent_nitrous-oxide_reductase__Ignavibacteriota_bacterium__NXG97221.1_Sec-dependent_nitrous-oxide_reductase__Ignavibacteriota_bacterium_,cladeII
KAA3616134.1_MAG__Sec-dependent_nitrous-oxide_reductase__Calditrichota_bacterium_,cladeII
KAA3612964.1_MAG__Sec-dependent_nitrous-oxide_reductase__Calditrichota_bacterium__MXL1206055.1_Sec-dependent_nitrous-oxide_reductase__Calditrichota_bacterium__NXG45882.1_Sec-dependent_nitrous-oxide_reductase__Calditrichota_bacterium_,cladeII
RMH66053.1_MAG__Sec-dependent_nitrous-oxide_reductase__Calditrichota_bacterium_,cladeII
HGY56321.1_Sec-dependent_nitrous-oxide_reductase__Caldithrix_abyssi_,cladeII
HED09571.1_Sec-dependent_nitrous-oxide_reductase__Caldithrix_abyssi_,cladeII
HHM01522.1_Sec-dependent_nitrous-oxide_reductase__Caldithrix_abyssi_,cladeII
HAQ39345.1_nitrous_oxide_reductase__Saprospirales_bacterium__HAY71055.1_nitrous_oxide_reductase__Saprospirales_bacterium__HRQ28982.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MXK7094900.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCP5063207.1_Sec-dependent_nitrous-oxide_reductase__Ignavibacteriota_bacterium_,cladeII
HQV31077.1_Sec-dependent_nitrous-oxide_reductase__Calditrichia_bacterium_,cladeII
MCP3932792.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MCX0654433.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium__MCX9326627.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
NXX17398.1_Sec-dependent_nitrous-oxide_reductase__Chlorobiota_bacterium_,cladeII
NXX67059.1_Sec-dependent_nitrous-oxide_reductase__Chlorobiota_bacterium_,cladeII
HHL51949.1_Sec-dependent_nitrous-oxide_reductase__Flammeovirgaceae_bacterium_,cladeII
MCX0496136.1_nitrous_oxide_reductase__Cyclobacteriaceae_bacterium_,cladeII
MCX0505852.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacteriaceae_bacterium_,cladeII
MCG8372422.1_Sec-dependent_nitrous-oxide_reductase__Xalneolales_bacterium_,cladeII
MDH5604688.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacteriaceae_bacterium_,cladeII
MDH5379648.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacteriaceae_bacterium_,cladeII
MDW3191131.1_Sec-dependent_nitrous-oxide_reductase__Cytophagales_bacterium_,cladeII
MCR9253177.1_Sec-dependent_nitrous-oxide_reductase__bacterium_,cladeII
MCP4457363.1_Sec-dependent_nitrous-oxide_reductase__Cytophagales_bacterium_,cladeII
MCE7992108.1_Sec-dependent_nitrous-oxide_reductase__Roseivirga_sp._,cladeII
1889784.XFP97_12710,cladeII
WP_258105509.1_Sec-dependent_nitrous-oxide_reductase__Marinoscillum_sp._MHG1-6_,cladeII
WP_264138693.1_Sec-dependent_nitrous-oxide_reductase__Reichenbachiella_ulvae__MCV9387876.1_Sec-dependent_nitrous-oxide_reductase__Reichenbachiella_ulvae_,cladeII
226505.SAMN05444394_2109,cladeII
MDH5657116.1_Sec-dependent_nitrous-oxide_reductase__Spirochaetia_bacterium_,cladeII
MDH5719028.1_Sec-dependent_nitrous-oxide_reductase__Spirochaetia_bacterium_,cladeII
NCP20828.1_Sec-dependent_nitrous-oxide_reductase__Xetaproteobacteria_bacterium__PIR14768.1_MAG__nitrous_oxide_reductase__Flavobacteriales_bacterium_CG11_big_fil_rev_8_21_14_0_20_35_7__PXA06547.1_MAG__nitrous_oxide_reductase__Flavobacteriales_bacterium_CG,cladeII
1805158.AXX53_02710,cladeII
MXT9583479.1_Sec-dependent_nitrous-oxide_reductase__bacterium_,cladeII
XTW65022.1_Sec-dependent_nitrous-oxide_reductase__bacterium_SCSIX_12643_,cladeII
AWX66304.1_nitrous-oxide_reductase__uncultured_bacterium_,cladeII
HIP36022.1_Sec-dependent_nitrous-oxide_reductase__Crocinitomix_sp._,cladeII
fll_EI427_01060_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__Sec-dependent_nitrous-oxide_reductase__A_,cladeII
MCP4552184.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MXT3173414.1_Sec-dependent_nitrous-oxide_reductase__Lentimicrobiaceae_bacterium__MCP4910269.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium__MXT3454414.1_Sec-dependent_nitrous-oxide_reductase__Lentimicrobiaceae_bacterium__MXT3818727.1_Sec,cladeII
MCF6212965.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
WP_318939525.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp.__MDX1829495.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
WP_291973191.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp.__MCF6180450.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
RXA11870.1_MAG__Sec-dependent_nitrous-oxide_reductase__Flavobacteriia_bacterium_,cladeII
HXK70763.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
HIP32316.1_Sec-dependent_nitrous-oxide_reductase__Crocinitomicaceae_bacterium_,cladeII
WP_087519969.1_Sec-dependent_nitrous-oxide_reductase__Polaribacter_sp._SA4-12__ARV14333.1_nitrous_oxide_reductase__Polaribacter_sp._SA4-12_,cladeII
MDG2193252.1_Sec-dependent_nitrous-oxide_reductase__Polaribacter_sp._,cladeII
PHR71617.1_MAG__nitrous_oxide_reductase__Lutibacter_sp._,cladeII
PCH54174.1_MAG__nitrous_oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
MXI2279336.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MXT7895657.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriales_bacterium_,cladeII
MCF6296565.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
MCF6348801.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
MXL1281538.1_Sec-dependent_nitrous-oxide_reductase__Fluviicola_sp._,cladeII
NQX97878.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriales_bacterium_,cladeII
WP_133712776.1_Sec-dependent_nitrous-oxide_reductase__Myroides_indicus__TDS57202.1_nitrous_oxide_reductase_apoprotein__Myroides_indicus_,cladeII
WP_253471072.1_Sec-dependent_nitrous-oxide_reductase__Flavobacterium_sp._HSC-61S13__MCP1995595.1_nitrous-oxide_reductase__Flavobacterium_sp._HSC-61S13_,cladeII
WP_219293459.1_Sec-dependent_nitrous-oxide_reductase__Flavobacterium_sp._NKXCC04_CG__MXW3519456.1_Sec-dependent_nitrous-oxide_reductase__Flavobacterium_sp._NKXCC04_CG_,cladeII
1008457.GCA_000246945_00184,cladeII
mals_NWE55_15560_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__Sec-dependent_nitrous-oxide_reductase__A_,cladeII
WP_025124833.1_Sec-dependent_nitrous-oxide_reductase__Myroides_odoratimimus_,cladeII
WP_155036736.1_Sec-dependent_nitrous-oxide_reductase__Myroides_pelagicus__MTH30762.1_Sec-dependent_nitrous-oxide_reductase__Myroides_pelagicus_,cladeII
WP_326378582.1_Sec-dependent_nitrous-oxide_reductase__Myroides_pelagicus__MEC4114847.1_Sec-dependent_nitrous-oxide_reductase__Myroides_pelagicus_,cladeII
WP_229948573.1_Sec-dependent_nitrous-oxide_reductase__Myroides_oncorhynchi__MCC9044232.1_Sec-dependent_nitrous-oxide_reductase__Myroides_oncorhynchi_,cladeII
WP_121966464.1_Sec-dependent_nitrous-oxide_reductase__Myroides_sp._N17-2_,cladeII
WP_038986738.1_Sec-dependent_nitrous-oxide_reductase__Myroides_marinus__KXE78434.1_nitrous_oxide_reductase__Myroides_marinus__MDM1348189.1_Sec-dependent_nitrous-oxide_reductase__Myroides_marinus__MDM1352495.1_Sec-dependent_nitrous-oxide_reductase__Myroid,cladeII
myr_MYRA21_3248_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__nitrous-oxide_reductase__Sec-dependent__A_,cladeII
WP_286443211.1_MXLTISPECIES__Sec-dependent_nitrous-oxide_reductase__unclassified_Myroides__MDM1045851.1_Sec-dependent_nitrous-oxide_reductase__Myroides_sp._R163-1__MDM1056861.1_Sec-dependent_nitrous-oxide_reductase__Myroides_sp._1354__MDM1070056.1_Sec-de,cladeII
WP_259188448.1_Sec-dependent_nitrous-oxide_reductase__Myroides_odoratus__MCS4238450.1_nitrous-oxide_reductase__Myroides_odoratus__MDH6600739.1_nitrous-oxide_reductase__Myroides_gitamensis_,cladeII
WP_286467912.1_Sec-dependent_nitrous-oxide_reductase__Myroides_sp._DF42-4-2__MDM1408843.1_Sec-dependent_nitrous-oxide_reductase__Myroides_sp._DF42-4-2_,cladeII
WP_182626452.1_Sec-dependent_nitrous-oxide_reductase__Myroides_sp._NP-2__MXX1149663.1_Sec-dependent_nitrous-oxide_reductase__Myroides_sp._NP-2_,cladeII
moa_I6I89_08815_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__Sec-dependent_nitrous-oxide_reductase__A_,cladeII
WP_158963832.1_Sec-dependent_nitrous-oxide_reductase__Myroides_fluvii_,cladeII
256.GCA_001549985_00882,cladeII
MXS3992733.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MCM2301401.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
MDP2088292.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
MDX9262234.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
MXL4662311.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
NNM23800.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
NNM23828.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
MCX0440366.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium__MCX9214058.1_Sec-dependent_nitrous-oxide_reductase__Alteromonas_sp.__HPF11608.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium__HQX21826.1_Sec-dependent_,cladeII
WP_219050885.1_Sec-dependent_nitrous-oxide_reductase__Halomarinibacterium_sedimenti__MXW2936929.1_Sec-dependent_nitrous-oxide_reductase__Halomarinibacterium_sedimenti_,cladeII
MAL61046.1_nitrous_oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
WP_196885103.1_Sec-dependent_nitrous-oxide_reductase__Aureivirga_sp._CE67_,cladeII
WP_196890460.1_Sec-dependent_nitrous-oxide_reductase__Aureivirga_marina_,cladeII
WP_103071614.1_Sec-dependent_nitrous-oxide_reductase__Aquimarina_sediminis_,cladeII
1379258.GCA_001401755_03379,cladeII
1121007.GCA_000430665_01680,cladeII
WP_163607981.1_Sec-dependent_nitrous-oxide_reductase__Leptobacterium_flavescens__NER14701.1_Sec-dependent_nitrous-oxide_reductase__Leptobacterium_flavescens_,cladeII
MXT3282172.1_Sec-dependent_nitrous-oxide_reductase__Cryomorphaceae_bacterium__MXT3503219.1_Sec-dependent_nitrous-oxide_reductase__Cryomorphaceae_bacterium__MXT3688759.1_Sec-dependent_nitrous-oxide_reductase__Cryomorphaceae_bacterium__MXT4222367.1_Sec-dep,cladeII
WP_176027505.1_Sec-dependent_nitrous-oxide_reductase__Aquimarina_sp._TRL1__QKX04006.1_Sec-dependent_nitrous-oxide_reductase__Aquimarina_sp._TRL1_,cladeII
WP_236958788.1_Sec-dependent_nitrous-oxide_reductase__Xoostella_atrarenae__MCF8714821.1_Sec-dependent_nitrous-oxide_reductase__Xoostella_atrarenae_,cladeII
PKV49273.1_nitrous_oxide_reductase_apoprotein__Aquimarina_sp._MAR_2010_214_,cladeII
1443665.GCA_000520995_04438,cladeII
WP_106794016.1_Sec-dependent_nitrous-oxide_reductase__Aquimarina_sp._Aq78_,cladeII
WP_109851334.1_Sec-dependent_nitrous-oxide_reductase__Aquimarina_sp._AX58_,cladeII
1443666.GCA_900089995_04409,cladeII
1317122.ATX12_04695,cladeII
WP_196911721.1_MXLTISPECIES__Sec-dependent_nitrous-oxide_reductase__unclassified_Aquimarina__MXG6133232.1_nitrous-oxide_reductase__Aquimarina_sp._EL_35__MXG6153409.1_nitrous-oxide_reductase__Aquimarina_sp._EL_32__MXG6171546.1_nitrous-oxide_reductase__Aqu,cladeII
WP_025666807.1_Sec-dependent_nitrous-oxide_reductase__Aquimarina_megaterium_,cladeII
WP_097442846.1_Sec-dependent_nitrous-oxide_reductase__Sediminicola_luteus__PCE64097.1_nitrous_oxide_reductase__Sediminicola_luteus_,cladeII
MCX0460151.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
MDX5584512.1_Sec-dependent_nitrous-oxide_reductase__Aureibaculum_sp._,cladeII
MDX0646434.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
NNX55064.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidia_bacterium_,cladeII
WP_111373413.1_Sec-dependent_nitrous-oxide_reductase__Arcticibacterium_luteifluviistationis_,cladeII
MDH5475307.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacteriaceae_bacterium_,cladeII
MXT3364491.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriales_bacterium__MXT3573182.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriales_bacterium__MXT3677578.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriales_bacterium__MXT3739544.1_S,cladeII
NPA34270.1_Sec-dependent_nitrous-oxide_reductase__Chlorobiota_bacterium_,cladeII
HPQ09623.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidia_bacterium_,cladeII
MDT8347398.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
PKP26590.1_MAG__nitrous_oxide_reductase__Xacteroidetes_bacterium_HGW-Xacteroidetes-2_,cladeII
1805160.AXK33_04385,cladeII
HLX51646.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
HSP40684.1_Sec-dependent_nitrous-oxide_reductase__Gillisia_sp._,cladeII
1123234.GCA_000424665_02466,cladeII
anp_FK178_06250_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__Sec-dependent_nitrous-oxide_reductase__A_,cladeII
865937.Gilli_2588,cladeII
HSI69229.1_Sec-dependent_nitrous-oxide_reductase__Gillisia_sp._,cladeII
WP_139065587.1_MXLTISPECIES__Sec-dependent_nitrous-oxide_reductase__Antarcticibacterium_,cladeII
MCX9225725.1_Sec-dependent_nitrous-oxide_reductase__Chitinophagales_bacterium_,cladeII
MCX9032315.1_Sec-dependent_nitrous-oxide_reductase__Chitinophagales_bacterium_,cladeII
NQW37265.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriales_bacterium_,cladeII
WP_311594319.1_Sec-dependent_nitrous-oxide_reductase__Xrechidicola_sp._P050__MDT0554238.1_Sec-dependent_nitrous-oxide_reductase__Xrechidicola_sp._P050_,cladeII
1860094.XM563_01580,cladeII
MCF6222824.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
WP_208107677.1_Sec-dependent_nitrous-oxide_reductase__Tenacibaculum_caenipelagi_,cladeII
NVK53138.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
WP_299157969.1_Sec-dependent_nitrous-oxide_reductase__uncultured_Tenacibaculum_sp._,cladeII
WP_299121147.1_Sec-dependent_nitrous-oxide_reductase__uncultured_Tenacibaculum_sp._,cladeII
WP_150898745.1_Sec-dependent_nitrous-oxide_reductase__Tenacibaculum_aiptasiae__KAX1159522.1_Sec-dependent_nitrous-oxide_reductase__Tenacibaculum_aiptasiae_,cladeII
WP_235275450.1_MXLTISPECIES__Sec-dependent_nitrous-oxide_reductase__unclassified_Tenacibaculum__MCF2875849.1_Sec-dependent_nitrous-oxide_reductase__Tenacibaculum_sp._Cn5-1__MCF2935924.1_Sec-dependent_nitrous-oxide_reductase__Tenacibaculum_sp._Cn5-34__MCG,cladeII
WP_272149088.1_Sec-dependent_nitrous-oxide_reductase__Tenacibaculum_aiptasiae_,cladeII
WP_089379007.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_flavus__SNR73187.1_nitrous_oxide_reductase_apoprotein__Lutibacter_flavus_,cladeII
WP_290290213.1_Sec-dependent_nitrous-oxide_reductase__Lutimonas_halocynthiae__MDN3642708.1_Sec-dependent_nitrous-oxide_reductase__Lutimonas_halocynthiae_,cladeII
MCP4884713.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriales_bacterium_,cladeII
WP_224931047.1_Sec-dependent_nitrous-oxide_reductase__Lutimonas_saemankumensis__MCA0933433.1_Sec-dependent_nitrous-oxide_reductase__Lutimonas_saemankumensis_,cladeII
XCE93546.1_MAG__Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
WP_302043812.1_Sec-dependent_nitrous-oxide_reductase__Lutimonas_sp._YSD2104_,cladeII
MDH3321966.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
MCK5638194.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
MCK5678337.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
MDC9721179.1_Sec-dependent_nitrous-oxide_reductase__Xrechidicola_sp._,cladeII
WP_291803639.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp.__MXT8316753.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp.__NNX57613.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
NQV77421.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
PCI11421.1_MAG__nitrous_oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
WP_115881836.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_oceani__REE80920.1_nitrous-oxide_reductase__Lutibacter_oceani_,cladeII
WP_129368084.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._HS1-25__RXP44513.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._HS1-25_,cladeII
KXX67356.1_MAG__nitrous_oxide_reductase__Lutibacter_sp._XRH_c52_,cladeII
MXE0423138.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
MDT8417946.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
MXK5209630.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
HSQ46493.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
1798016.A3F91_13780,cladeII
MDX9038037.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
MDX9594543.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
MDP3359218.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
WP_291971291.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp.__MCF6168452.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
MXL4724977.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
WP_134247242.1_MXLTISPECIES__Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae__TEW74871.1_Sec-dependent_nitrous-oxide_reductase__Gramella_jeungdoensis__GGK43335.1_nitrous-oxide_reductase__Lutibacter_litoralis_,cladeII
WP_168815538.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._X1__NLP57677.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._X1_,cladeII
WP_298264654.1_Sec-dependent_nitrous-oxide_reductase__uncultured_Lutibacter_sp._,cladeII
WP_305604229.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp.__MDP3313639.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
WP_291846217.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp.__MXI9040058.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
593133.SAMN04488006_1482,cladeII
1622118.Lupro_10065,cladeII
WP_082703893.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_profundi_,cladeII
MDP6921582.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
PHQ56747.1_MAG__nitrous_oxide_reductase__Lutibacter_sp._,cladeII
PHS54055.1_MAG__nitrous_oxide_reductase__Lutibacter_sp._,cladeII
MXL4938865.1_Sec-dependent_nitrous-oxide_reductase__Lutibacter_sp._,cladeII
MDX5607576.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_sp._,cladeII
WP_290790550.1_Sec-dependent_nitrous-oxide_reductase__Altibacter_sp.__MXX0328005.1_Sec-dependent_nitrous-oxide_reductase__Altibacter_sp._,cladeII
WP_290627748.1_Sec-dependent_nitrous-oxide_reductase__Altibacter_sp.__MAP55085.1_nitrous_oxide_reductase__Altibacter_sp._,cladeII
